amt,category,merchant,state,gender,city_pop,age,unix_time,distance_km,risk_score,risk_bucket,is_fraud
46.31999969482422,home,"fraud_Windler, Goodwin and Kovacek",NY,F,34496,48,1344627673,22.258745,0.1885856941486405,Medium,0
8.53,home,fraud_Renner Ltd,MO,F,760,34,1354317087,65.0617,0.2255362930331194,Medium,0
111.52999877929688,shopping_pos,fraud_Pouros-Conroy,PA,M,737,33,1370946655,126.433266,0.2763003008367874,Medium,0
85.38,home,"fraud_Koss, Hansen and Lueilwitz",WV,F,255,47,1334341570,12.124151,0.2324855230678151,Medium,0
80.33000183105469,grocery_net,fraud_Cummings Group,FL,F,50835,33,1344224748,7.2518125,0.2688200395478415,Medium,0
149.85000610351562,kids_pets,fraud_Weimann-Lockman,ID,F,84106,49,1369176144,55.086544,0.2399998334122959,Medium,0
4.449999809265137,shopping_net,fraud_Schumm PLC,SC,F,4913,53,1362452742,76.586075,0.4466529338907045,High,0
8.04,shopping_net,fraud_Terry-Huel,OH,F,321,39,1336569207,81.3821,0.1483947429004041,Low,0
88.83999633789062,grocery_net,fraud_Dach-Borer,AR,F,4074,43,1329353952,42.032326,0.2984713761734298,Medium,0
3.880000114440918,misc_pos,fraud_Eichmann-Russel,MN,M,5211,32,1355960318,116.97024,0.1958775221800681,Medium,0
79.83000183105469,entertainment,fraud_Bins-Tillman,IL,M,1532,39,1342393947,109.94537,0.155836208818566,Medium,0
101.17,entertainment,fraud_Larson-Moen,AR,F,1383,20,1352928706,104.67523,0.1704240851894827,Medium,0
20.799999237060547,kids_pets,fraud_Waelchi-Wolf,AL,M,71463,31,1364931596,98.16061,0.1423151068842034,Low,0
14.55,home,fraud_Gaylord-Powlowski,MO,F,927396,59,1348865091,108.12613,0.2044986204916823,Medium,0
108.11000061035156,entertainment,fraud_Stark-Batz,AL,M,493806,39,1355606789,47.303295,0.159633619950186,Medium,0
1.090000033378601,misc_pos,"fraud_Cremin, Hamill and Reichel",FL,M,79008,34,1342214695,10.801486,0.2691128691832576,Medium,0
93.58000183105467,gas_transport,fraud_Huels-Nolan,LA,F,10076,41,1343042744,105.76167,0.3273352188272455,Medium,0
128.9499969482422,personal_care,fraud_Kautzer and Sons,LA,F,6581,56,1368366224,48.25259,0.1239812078686234,Low,0
58.45000076293945,misc_net,fraud_Miller-Harris,WI,F,2328,77,1342147581,71.94974,0.3085403414583945,Medium,0
361.1099853515625,grocery_pos,fraud_Schamberger-O'Keefe,CA,M,128,53,1359506719,52.952168,0.8598664749212778,High,1
259.06,grocery_pos,fraud_Pacocha-O'Reilly,IA,M,3032,54,1338425514,33.176754,0.7317202169316087,High,1
442.4299926757813,entertainment,fraud_Beier LLC,NJ,F,504,39,1369003326,78.40812,0.8174061900035987,High,1
980.36,shopping_pos,"fraud_Bahringer, Schoen and Corkery",SC,F,1352,26,1340844253,77.237656,0.9997927035905786,High,1
1081.3499755859375,shopping_net,fraud_Boyer-Reichert,PA,M,5507,45,1326398039,112.99061,0.9997816764750652,High,1
906.52,shopping_pos,fraud_Dooley Inc,MD,M,5451,57,1350254551,69.65709,0.9985052676352436,High,1
8.329999923706055,gas_transport,"fraud_Eichmann, Bogan and Rodriguez",MO,F,241,45,1358561843,79.74747,0.4543587435182644,High,1
809.8800048828125,misc_net,fraud_McGlynn-Heathcote,IN,F,136,66,1359153017,33.293354,0.9939684657493776,High,1
815.47998046875,shopping_pos,fraud_Jacobi and Sons,MI,M,134056,38,1329692190,98.8592,0.9965898504337086,High,1
919.6300048828124,misc_net,fraud_Flatley-Durgan,MI,F,16305,91,1332346691,57.359512,0.997509140921415,High,1
10.130000114440918,gas_transport,"fraud_Schaefer, Maggio and Daugherty",IA,M,7297,28,1330389178,115.06731,0.4531819307833127,High,1
20.25,personal_care,fraud_Leffler-Goldner,NM,F,641349,52,1329170409,85.20357,0.1786913750257966,Medium,1
775.0999755859375,misc_net,"fraud_Ferry, Lynch and Kautzer",WI,M,149,18,1327534965,93.45102,0.9927439373214352,High,1
1043.5799560546875,shopping_net,fraud_Terry-Huel,MS,M,1414,62,1368195535,57.36892,0.9992595375178354,High,1
1088.0699462890625,shopping_net,fraud_Gerlach Inc,WA,M,895,20,1344638341,97.771545,0.9997699024079184,High,1
118.22000122070312,food_dining,"fraud_Koss, McLaughlin and Mayer",MI,F,15623,26,1368152080,83.247246,0.3684325166524854,Medium,1
313.29,grocery_pos,fraud_Koepp-Witting,KY,M,564,23,1337999586,18.863848,0.8189499886320273,High,1
933.01,shopping_net,"fraud_Zboncak, Rowe and Murazik",AZ,F,1179,64,1347578557,93.69544,0.9987967720082132,High,1
9.119999885559082,gas_transport,"fraud_Schaefer, McGlynn and Bosco",WY,M,1645,43,1356923403,53.922897,0.4414946691478817,High,1
823.01,misc_net,"fraud_Herman, Treutel and Dickens",AL,F,5778,66,1337210745,107.9914,0.9953525342309733,High,1
946.780029296875,shopping_net,"fraud_Ruecker, Beer and Collier",MO,M,35439,33,1331507845,58.178753,0.9990027781044852,High,1
245.22999572753903,home,fraud_Jakubowski Inc,TN,F,151785,45,1332541069,107.38594,0.5225741017486312,High,1
19.82,kids_pets,fraud_Schoen Ltd,NY,F,34496,48,1347576044,99.40551,0.1879403696587022,Medium,1
1139.52001953125,shopping_net,fraud_Kassulke PLC,SC,F,52126,89,1328658600,26.882853,0.9998952000735948,High,1
1134.5999755859375,shopping_pos,fraud_Dooley Inc,OH,F,36784,77,1330294606,79.366714,0.9999016029162008,High,1
352.73,grocery_pos,fraud_Bailey-Morar,FL,F,217,29,1339404203,74.992096,0.8132446612681865,High,1
8.020000457763672,gas_transport,fraud_Harris Inc,MD,M,5848,38,1346803524,53.09845,0.4487330417016809,High,1
9.12,misc_pos,fraud_Thiel PLC,NY,F,8830,28,1350778502,115.92273,0.3695283627205872,Medium,1
8.4,misc_pos,fraud_Wiza LLC,WI,M,5196,41,1334755342,26.199736,0.1243327303598577,Low,1
311.7799987792969,grocery_pos,fraud_Doyle Ltd,AL,F,15647,62,1362096715,74.71669,0.8047202739325775,High,1
808.280029296875,shopping_net,"fraud_Romaguera, Cruickshank and Greenholt",PA,F,104,92,1356905407,43.261314,0.9957077748810148,High,1
966.1300048828124,shopping_pos,fraud_Conroy Ltd,MI,M,134056,63,1357303027,101.10548,0.9986379780060396,High,1
339.17999267578125,grocery_pos,"fraud_Heller, Gutmann and Zieme",PA,F,1334,33,1367202935,29.095871,0.847836414946659,High,1
21.28,kids_pets,fraud_Hilpert-Conroy,IA,F,53,46,1335998215,84.24589,0.1888651037161185,Medium,1
345.0599975585937,grocery_pos,"fraud_Osinski, Ledner and Leuschke",NE,M,614,53,1370747109,93.73757,0.8385809689600754,High,1
527.75,entertainment,fraud_Schuppe LLC,NH,F,1368,47,1331336817,41.406605,0.932705532359944,High,1
326.5299987792969,grocery_pos,fraud_O'Keefe-Hudson,SC,M,4471,46,1368154769,86.49161,0.8188952084416993,High,1
282.9700012207031,grocery_pos,"fraud_Lockman, West and Runte",TX,M,2457,38,1333495314,127.46092,0.5850399251886086,High,1
316.25,grocery_pos,fraud_Cartwright-Harris,VA,F,31970,84,1364697761,38.32249,0.8277360143699966,High,1
330.7200012207031,grocery_pos,fraud_O'Keefe-Hudson,NY,M,397,87,1329542002,115.710754,0.862744132547578,High,1
338.89,grocery_pos,fraud_Bailey-Morar,NY,F,2148,66,1354150061,80.20452,0.8611863982813068,High,1
798.4600219726562,misc_net,fraud_Zemlak Group,TN,M,13021,17,1333423916,61.298428,0.9977631373473146,High,1
1001.969970703125,shopping_net,"fraud_Labadie, Treutel and Bode",TX,F,2435,52,1356821909,93.080894,0.9994392402124884,High,1
955.8499755859376,shopping_net,fraud_Kassulke PLC,PA,M,1946,28,1328224186,77.946434,0.9991460510635488,High,1
943.64,shopping_net,fraud_Mohr-Bayer,ME,M,3228,23,1353796411,100.39677,0.998781384626359,High,1
981.22998046875,shopping_net,"fraud_Baumbach, Feeney and Morar",OK,F,413574,88,1363822803,86.75566,0.9992634016428884,High,1
11.770000457763672,gas_transport,fraud_Harris Inc,NY,F,4895,60,1328492997,65.90506,0.4891736783261464,High,1
301.79998779296875,grocery_pos,fraud_Heidenreich PLC,OH,F,31394,22,1327190692,44.064037,0.8351420289755358,High,1
8.29,gas_transport,fraud_Conroy-Cruickshank,KY,M,564,23,1338077159,83.96685,0.4572642519968337,High,1
317.67999267578125,grocery_pos,fraud_Doyle Ltd,MN,F,516,53,1368843889,79.25165,0.8142172489488232,High,1
890.46,shopping_pos,"fraud_Okuneva, Schneider and Rau",NE,M,518429,23,1348871742,113.359146,0.998226052437805,High,1
1018.88,shopping_net,"fraud_Streich, Dietrich and Barton",MS,F,4198,17,1337088672,88.090546,0.9992771110116496,High,1
6.679999828338623,gas_transport,"fraud_Zieme, Bode and Dooley",OH,M,22930,48,1364782141,79.96176,0.4444198053831255,High,1
293.7099914550781,grocery_pos,"fraud_Mosciski, Gislason and Mertz",KY,M,1480,45,1355446621,98.4611,0.7725204561466744,High,1
310.489990234375,grocery_pos,fraud_Hudson-Ratke,IA,M,568,49,1330278485,63.63788,0.5126452468489037,High,1
905.31,misc_net,fraud_Mante Group,VA,M,6018,72,1348096534,78.627075,0.997930531504714,High,1
8.420000076293945,gas_transport,"fraud_Olson, Becker and Koch",MS,M,4573,32,1366081213,53.812515,0.413826958325374,High,1
1091.61,shopping_net,"fraud_Altenwerth, Cartwright and Koss",NY,M,7322,71,1350690315,79.576195,0.9997692292081576,High,1
1005.3400268554688,shopping_net,fraud_Auer-West,WV,M,2443,78,1354747564,103.11919,0.9994320119891634,High,1
18.5,gas_transport,fraud_Friesen-D'Amore,NY,M,2258,82,1359676904,43.055977,0.3847145315145944,Medium,1
11.98,gas_transport,fraud_Bartoletti-Wunsch,KS,M,163415,43,1337744121,9.378338,0.4298836763084843,High,1
615.489990234375,entertainment,fraud_Schuppe LLC,OR,F,1420,53,1329084744,91.710365,0.972747653671476,High,1
807.35,shopping_pos,fraud_Dooley Inc,PA,F,2379,48,1339886424,102.59645,0.9965748187914248,High,1
18.36000061035156,gas_transport,fraud_Heller-Langosh,WV,F,1925,53,1341968980,87.89494,0.4447365708076425,High,1
315.3999938964844,grocery_pos,fraud_Rau and Sons,KS,F,320,59,1371610724,116.72343,0.8062062920826792,High,1
829.8699951171875,misc_net,fraud_Lebsack and Sons,TX,M,749635,47,1368065606,98.92604,0.9979676703310092,High,1
282.5400085449219,grocery_pos,fraud_Strosin-Cruickshank,WA,F,1439,19,1332640088,57.788773,0.8072802124216997,High,1
951.469970703125,shopping_net,fraud_Kuhic LLC,NJ,F,18459,90,1332715232,107.87953,0.9991886115381068,High,1
714.969970703125,shopping_pos,"fraud_Weimann, Kuhic and Beahan",ND,F,248,51,1341672412,78.748634,0.9847300315449647,High,1
341.59,grocery_pos,fraud_Bradtke PLC,MI,F,765,46,1336875774,34.41676,0.8723934433298989,High,1
1151.760009765625,shopping_net,fraud_Ankunding LLC,AR,M,111,19,1355666144,90.538635,0.9997662488170972,High,1
911.88,shopping_pos,fraud_Lesch Ltd,OR,F,597,58,1351779128,60.317547,0.9979663909727772,High,1
899.5800170898438,misc_net,fraud_Hamill-Daugherty,IA,M,568,49,1330289855,97.037224,0.9978506084181942,High,1
1010.530029296875,shopping_pos,"fraud_Willms, Kris and Bergnaum",OK,F,413574,51,1361294701,83.67279,0.999223409206682,High,1
269.64,grocery_pos,fraud_Lockman Ltd,WA,F,837792,62,1354238669,75.314575,0.7632218165968765,High,1
19.96999931335449,health_fitness,fraud_Thompson-Gleason,SD,F,811,47,1358429193,32.233402,0.0969460688003262,Low,1
314.2099914550781,grocery_pos,fraud_Wolf Inc,NJ,M,13835,53,1370132019,124.53778,0.7958583379490299,High,1
316.1099853515625,grocery_pos,fraud_Bailey-Morar,MI,M,134056,38,1329613024,42.545532,0.8345584801836774,High,1
321.42999267578125,grocery_pos,fraud_Murray-Smitham,WA,F,759,63,1363399684,68.54969,0.8350649464558053,High,1
287.62,grocery_pos,fraud_Rutherford-Mertz,MT,M,218,24,1349746021,75.09012,0.7704515204376878,High,1
292.59,grocery_pos,"fraud_Kovacek, Dibbert and Ondricka",ME,M,3228,23,1353735341,116.92948,0.7720216710919705,High,1
23.15999984741211,kids_pets,"fraud_Yost, Schamberger and Windler",ND,M,229,37,1363904997,79.694046,0.1500065703723625,Medium,1
777.6199951171875,shopping_pos,fraud_Macejkovic-Lesch,MI,M,128715,24,1354834356,84.3872,0.993886032058394,High,1
14.33,grocery_net,"fraud_Harris, Gusikowski and Heaney",IA,M,1132,58,1335839829,56.512188,0.275794369966225,Medium,1
1007.47,shopping_net,"fraud_Stanton, Jakubowski and Baumbach",CO,M,277,34,1337433852,28.38951,0.9990546055640616,High,1
517.9299926757812,entertainment,fraud_Morissette LLC,OH,M,1831,65,1345938263,62.82479,0.9133507833711688,High,1
8.479999542236328,misc_pos,fraud_Bruen-Yost,LA,M,8512,68,1360022252,118.24077,0.1564394669596036,Medium,1
1041.760009765625,shopping_net,fraud_Mohr-Bayer,MO,F,2368,29,1327886829,74.09324,0.9998815805139653,High,1
8.960000038146973,gas_transport,fraud_Prohaska-Murray,PA,M,737,32,1363932839,35.35625,0.3059900977830493,Medium,1
122.94000244140624,food_dining,"fraud_Schneider, Hayes and Nikolaus",PA,F,2303,32,1356217015,88.25727,0.2025152870556616,Medium,1
9.59000015258789,gas_transport,fraud_Bernhard Inc,VA,F,116155,35,1329959035,94.21767,0.5048167183818756,High,1
316.5,grocery_pos,"fraud_Schultz, Simonis and Little",TN,M,158701,41,1333672953,6.7333813,0.8381741885692183,High,1
744.6500244140625,shopping_pos,"fraud_Nitzsche, Kessler and Wolff",IL,M,27020,32,1329951369,116.18614,0.9926843019624964,High,1
331.8299865722656,grocery_pos,fraud_Rau and Sons,WY,F,100,45,1341460354,87.24733,0.8668127894213061,High,1
1004.5999755859376,shopping_net,fraud_Schumm PLC,NY,M,28506,80,1344461035,67.85872,0.9994447735976116,High,1
1063.4000244140625,shopping_net,"fraud_Labadie, Treutel and Bode",FL,M,3776,42,1329261694,112.36862,0.9997081187551268,High,1
49.55,misc_pos,fraud_Stiedemann Inc,AZ,F,1179,64,1347661268,63.018536,0.1337095328808935,Low,1
6.480000019073486,grocery_net,fraud_Kutch-Hegmann,KS,M,372,23,1366277145,107.83746,0.1911789860860104,Medium,1
1136.0400390625,shopping_net,fraud_Terry-Huel,AK,M,239,22,1332540671,61.98654,0.9998564312258492,High,1
297.74,grocery_pos,"fraud_Schultz, Simonis and Little",NY,F,151022,61,1348791419,31.985426,0.8106183388153306,High,1
1021.6300048828124,shopping_net,fraud_Mohr-Bayer,FL,F,98816,70,1347315390,119.20886,0.9995405912237988,High,1
930.6300048828124,misc_net,fraud_Huel-Langworth,MI,M,134056,63,1357424594,104.88447,0.9981900624515666,High,1
1000.030029296875,shopping_net,fraud_Fisher Inc,MA,M,21437,56,1371333830,60.827557,0.9992539147272056,High,1
741.8800048828125,misc_net,"fraud_Lehner, Mosciski and King",NY,M,277,47,1326412288,58.49264,0.9896416753294476,High,1
758.52001953125,misc_net,fraud_Kuphal-Bartoletti,NM,M,18408,47,1367888040,64.713905,0.9956564024374588,High,1
379.42,entertainment,fraud_Padberg-Rogahn,MD,M,5451,57,1350254944,111.237144,0.708928574473557,High,1
930.0399780273438,shopping_net,fraud_Schmidt and Sons,MD,M,19054,43,1370298695,40.39516,0.9984299206498204,High,1
310.3,grocery_pos,fraud_Rau and Sons,NJ,M,15269,26,1349657825,41.313747,0.8083590383056672,High,1
293.99,grocery_pos,fraud_Hackett-Lueilwitz,MO,M,1201,39,1352519079,116.38198,0.7792812651774343,High,1
15.0,grocery_net,fraud_Collier Inc,GA,F,1100,70,1371606491,70.5712,0.2450790377020615,Medium,1
8.65999984741211,grocery_net,fraud_Rowe-Vandervort,TX,M,194500,29,1355794691,101.050545,0.2901364022228651,Medium,1
860.5,misc_net,fraud_Klocko LLC,NE,F,331,69,1369434888,92.424484,0.9963549479923528,High,1
2.359999895095825,kids_pets,"fraud_Streich, Rolfson and Wilderman",OR,F,1252,82,1342390004,80.27562,0.3229767645083626,Medium,1
19.45,kids_pets,fraud_Brown Inc,OK,M,7163,37,1354563160,103.47696,0.166658092851555,Medium,1
834.760009765625,shopping_net,fraud_Ankunding LLC,TN,M,25459,50,1355147335,96.53492,0.9940792505647432,High,1
315.49,grocery_pos,fraud_Kuhic Inc,NH,M,477,31,1337399427,67.50918,0.8291002753394623,High,1
322.02,grocery_pos,fraud_Kunze Inc,NY,M,1858,35,1339803277,117.155914,0.6560790303139451,High,1
964.17,shopping_net,"fraud_Heathcote, Yost and Kertzmann",AL,F,5778,66,1337198893,50.00266,0.9991897574234392,High,1
848.8900146484375,shopping_net,"fraud_Gottlieb, Considine and Schultz",SC,F,52126,89,1328745581,49.13526,0.997705330936532,High,1
374.0799865722656,entertainment,fraud_Abshire PLC,FL,F,717255,52,1341612335,59.29895,0.7193553506226685,High,1
302.4700012207031,grocery_pos,fraud_Kunze Inc,CA,F,5505,87,1365296442,89.425255,0.7912295758096386,High,1
908.7999877929688,shopping_net,fraud_Fisher Inc,ME,M,7879,70,1371251157,73.986115,0.9980719571459165,High,1
7.039999961853027,gas_transport,"fraud_Streich, Hansen and Veum",IA,M,1195,46,1368324871,57.957165,0.4184728100095731,High,1
323.64,grocery_pos,"fraud_Schoen, Kuphal and Nitzsche",AR,F,222,56,1351992466,98.42089,0.8323145343348748,High,1
937.9299926757812,shopping_net,"fraud_Langworth, Boehm and Gulgowski",TX,F,2906700,35,1367635502,77.561035,0.9995173192942168,High,1
337.67999267578125,grocery_pos,fraud_McDermott-Weimann,CA,F,276,89,1334095700,111.83266,0.7104791717381227,High,1
852.79,shopping_pos,"fraud_Baumbach, Hodkiewicz and Walsh",NE,M,518429,23,1348789991,105.8292,0.9973605507333324,High,1
732.8200073242188,misc_net,fraud_Kunde-Sanford,NY,F,4895,60,1328567065,90.02636,0.9896586776634148,High,1
792.260009765625,misc_net,fraud_Kris-Weimann,ND,F,475,63,1327012254,19.11266,0.9943813188405662,High,1
18.38,personal_care,fraud_Langworth LLC,NY,F,34496,48,1347575165,55.10329,0.1656456036281152,Medium,1
18.69,gas_transport,fraud_Marks Inc,OH,F,2089,56,1349228758,114.32802,0.4232193976351752,High,1
714.34,shopping_pos,fraud_Kuhn LLC,PA,F,6508,37,1336616944,65.483055,0.9966863466948024,High,1
856.760009765625,shopping_net,fraud_Stamm-Witting,IA,F,533,30,1362011816,85.2418,0.998896639349056,High,1
771.5499877929688,shopping_pos,fraud_Pfeffer and Sons,FL,F,50835,33,1327204173,84.667305,0.9981537033116786,High,1
860.9299926757812,shopping_pos,fraud_Hermann and Sons,PA,F,3066,91,1365636943,105.664215,0.9977385073662662,High,1
325.04,grocery_pos,fraud_Stracke-Lemke,MA,F,1850,55,1352695112,61.198826,0.8390949650949698,High,1
19.15,kids_pets,"fraud_Romaguera, Wehner and Tromp",WV,F,5216,25,1348182311,87.32566,0.1918937658296601,Medium,1
930.15,misc_net,fraud_Kris-Weimann,TX,M,1595797,24,1350443612,77.971214,0.9993509057922464,High,1
326.74,grocery_pos,fraud_Doyle Ltd,IA,M,1132,58,1335836885,87.4431,0.8420095483342989,High,1
1107.96,shopping_net,fraud_Lemke-Gutmann,NY,M,782,18,1338678324,40.896305,0.9998141139141492,High,1
8.760000228881836,gas_transport,fraud_Harber Inc,VA,M,4367,57,1346287940,90.15279,0.463284981945492,High,1
259.239990234375,home,"fraud_Cole, Hills and Jewess",WV,F,836,38,1371249304,88.471504,0.4909215999345786,High,1
10.54,grocery_net,fraud_Collier Inc,NY,F,1577385,58,1349055949,78.997604,0.2992840574623615,Medium,1
825.989990234375,misc_net,"fraud_Bernier, Volkman and Hoeger",PA,F,3066,91,1365546121,108.62354,0.9951089409463312,High,1
757.99,misc_net,fraud_Kris-Weimann,FL,M,341043,30,1337850236,29.073885,0.9936719626403616,High,1
308.4599914550781,grocery_pos,"fraud_Osinski, Ledner and Leuschke",OH,M,47772,54,1364543534,84.74463,0.7011483727943217,High,1
284.54998779296875,grocery_pos,fraud_Wolf Inc,KS,F,163415,15,1363575925,107.43883,0.7593826796403552,High,1
18.149999618530277,health_fitness,fraud_Ratke and Sons,NE,F,1749,46,1356734751,44.09666,0.1505392751975387,Medium,1
1214.39,shopping_net,fraud_Rempel Inc,CA,M,832,32,1348443128,84.695244,0.9999319807475644,High,1
244.02999877929688,home,fraud_Champlin-Casper,NY,M,8019,91,1361052126,82.21683,0.4487477867816888,High,1
779.6199951171875,misc_net,"fraud_Moore, Dibbert and Koepp",OR,M,641,26,1370196411,107.791115,0.9904765687830344,High,1
1016.56,shopping_net,fraud_Kozey-Boehm,AL,F,5778,66,1337212512,122.99711,0.9995386231776742,High,1
434.260009765625,entertainment,fraud_Kassulke Inc,OH,F,338,31,1366068772,54.43647,0.8084393954141943,High,1
320.8500061035156,grocery_pos,fraud_Kilback LLC,NC,M,69793,66,1369782281,94.656235,0.6046628960816173,High,1
959.09,shopping_net,fraud_Price Inc,NY,M,23045,55,1353364919,84.77522,0.9990249676905808,High,1
1092.6800537109375,shopping_net,fraud_Lemke-Gutmann,NC,M,885,30,1325633397,139.23962,0.999800181537696,High,1
1012.72998046875,shopping_net,"fraud_Heathcote, Yost and Kertzmann",HI,F,1490,28,1356135417,60.591278,0.9997959987042144,High,1
303.23,home,fraud_Ernser-Feest,TN,F,22191,25,1348517880,70.38469,0.6245424887235,High,1
19.770000457763672,personal_care,fraud_Rolfson-Kunde,MS,F,19685,34,1354661335,116.99751,0.1529467064455598,Medium,1
10.56999969482422,gas_transport,"fraud_Stroman, Hudson and Erdman",TX,F,5875,27,1344305732,80.51617,0.46969430844821,High,1
639.8300170898438,shopping_pos,fraud_Pouros-Conroy,GA,M,782,38,1363387364,75.3522,0.9726964209437864,High,1
872.0700073242188,shopping_net,fraud_Goyette Inc,ME,M,18760,87,1370901862,81.106834,0.997202229898404,High,1
777.0900268554688,misc_pos,fraud_Christiansen-Gusikowski,IL,F,2401,48,1371518801,62.28056,0.9969333801536864,High,1
888.030029296875,misc_net,fraud_Flatley-Durgan,NH,M,1966,72,1366237817,102.3939,0.9970722853416728,High,1
875.71,shopping_net,fraud_Schmidt and Sons,CA,M,832,32,1348441121,69.36019,0.9974928406667822,High,1
922.35,shopping_pos,"fraud_Haley, Jewess and Bechtelar",RI,F,203571,23,1349995426,64.457886,0.9988788932571224,High,1
866.8800048828125,shopping_pos,fraud_Torphy-Goyette,FL,F,172247,39,1331022315,85.85738,0.9988568082025232,High,1
855.6900024414062,misc_net,"fraud_Kerluke, Kertzmann and Wiza",GA,M,4138,49,1329258016,89.46444,0.9965898131664483,High,1
666.7000122070312,misc_net,"fraud_Parisian, Schiller and Altenwerth",TX,M,2906700,56,1327874723,10.008444,0.9761825425787144,High,1
942.8599853515624,shopping_net,"fraud_Reichert, Shanahan and Hayes",MI,M,134056,38,1329692129,82.34429,0.99897156578501,High,1
901.1799926757812,shopping_net,"fraud_Kihn, Abernathy and Douglas",NE,M,4005,74,1347056943,40.280945,0.998273386495632,High,1
4.059999942779541,kids_pets,fraud_Schaefer Ltd,KS,F,320,59,1371594573,49.181244,0.2328525437208901,Medium,1
366.760009765625,entertainment,"fraud_Nicolas, Hills and McGlynn",CA,M,757530,53,1364773323,38.776115,0.6437550088336053,High,1
919.5800170898438,misc_pos,fraud_Gutmann-Upton,IL,F,1943,47,1327630966,109.156166,0.9994996819343552,High,1
1054.1400146484375,shopping_net,fraud_Lemke-Gutmann,MI,M,134056,63,1357324136,26.656172,0.9996225693528736,High,1
20.32999992370605,personal_care,fraud_Yost-Rogahn,IA,F,1574,37,1371160891,108.89375,0.1339910683834677,Low,1
1082.0799560546875,shopping_net,"fraud_Streich, Dietrich and Barton",IN,M,910148,31,1331764408,112.38915,0.9997525818421776,High,1
19.6299991607666,kids_pets,fraud_Pacocha-Weissnat,IL,F,2401,48,1371513373,103.83937,0.156947182170713,Medium,1
139.4499969482422,food_dining,fraud_Kuhn Group,SC,M,333497,51,1355958715,49.834743,0.208197951078457,Medium,1
1131.6600341796875,shopping_net,fraud_Auer-West,OH,M,21635,17,1326062194,48.814823,0.9998682129053548,High,1
7.11,misc_pos,fraud_Halvorson Group,LA,M,68211,78,1339802196,75.756996,0.1849175761148558,Medium,1
8.100000381469727,gas_transport,"fraud_Jenkins, Hauck and Friesen",AK,M,239,22,1332380407,23.429579,0.4564061896879305,High,1
1049.1300048828125,shopping_net,"fraud_Gottlieb, Considine and Schultz",IN,F,78968,52,1361485939,90.11444,0.9996214798638482,High,1
277.8999938964844,grocery_pos,fraud_Hackett-Lueilwitz,OH,M,192805,56,1347403883,33.072727,0.544045063156365,High,1
564.3400268554688,entertainment,"fraud_Nicolas, Hills and McGlynn",UT,F,46,31,1326840326,65.84302,0.9553412338714862,High,1
11.84000015258789,gas_transport,fraud_Kutch LLC,NC,M,14075,90,1363830051,107.519936,0.4048155220426914,High,1
952.3800048828124,shopping_net,fraud_Hills-Witting,CA,M,105549,46,1365980551,88.58672,0.9987512997649478,High,1
864.75,misc_net,fraud_Mante Group,NY,M,7987,55,1350602094,83.64509,0.9966333404654144,High,1
1044.5799560546875,shopping_net,fraud_Price Inc,IN,F,1423,21,1368657969,88.058266,0.9995731942495458,High,1
1028.63,shopping_net,fraud_Terry-Huel,CA,M,308,61,1354058958,51.435402,0.9994945749326558,High,1
284.6199951171875,grocery_pos,fraud_Lockman Ltd,CO,M,122111,32,1346295447,85.66443,0.7603990847665495,High,1
303.6700134277344,grocery_pos,fraud_Deckow-O'Conner,AL,M,3996,42,1355370383,64.229095,0.7808559824090419,High,1
1043.8199462890625,shopping_net,"fraud_Towne, Greenholt and Koepp",SD,F,8007,78,1343602908,30.316685,0.9996753768924016,High,1
291.760009765625,grocery_pos,"fraud_Kovacek, Dibbert and Ondricka",VA,M,104396,69,1364950386,109.33896,0.7733431036722814,High,1
9.210000038146973,misc_pos,fraud_Herman Inc,FL,F,79613,40,1347324396,24.428902,0.3588874218634932,Medium,1
940.8699951171876,misc_pos,fraud_Herzog Ltd,PA,F,2303,32,1356072101,102.76682,0.9992377910890288,High,1
931.1300048828124,shopping_net,fraud_Price Inc,CA,M,93193,24,1346795463,104.741585,0.9986129567733648,High,1
785.18,misc_net,"fraud_Jones, Sawayn and Romaguera",KS,F,409656,89,1352496013,55.919357,0.992627213710987,High,1
22.34,kids_pets,fraud_Brown Inc,SC,F,1352,26,1341009651,80.90586,0.190960190979489,Medium,1
283.1700134277344,grocery_pos,fraud_Koepp-Parker,MD,M,19054,43,1370331348,87.07278,0.6281128396683087,High,1
1019.25,shopping_net,fraud_Schumm PLC,AR,F,7155,42,1358571542,16.556301,0.99980303734179,High,1
299.4100036621094,grocery_pos,fraud_Kiehn-Emmerich,CO,F,61,80,1354929868,89.34828,0.7979499745747689,High,1
336.9100036621094,grocery_pos,fraud_Barton Inc,GA,M,419,29,1356392573,87.61631,0.6463832225813153,High,1
729.2899780273438,misc_net,"fraud_Moore, Dibbert and Koepp",PA,M,168,41,1356911999,78.6481,0.9855319857928754,High,1
334.2799987792969,grocery_pos,fraud_O'Keefe-Hudson,VA,F,976,19,1325986575,85.40816,0.8779187118327942,High,1
304.1,grocery_pos,fraud_Kilback LLC,TX,M,28739,19,1335411265,92.4229,0.8192100705286475,High,1
20.040000915527344,health_fitness,"fraud_Hills, Hegmann and Schaefer",SC,F,1725,45,1371510594,45.228374,0.1384028770935017,Low,1
361.3800048828125,grocery_pos,fraud_Cartwright-Harris,WV,F,1925,53,1341892761,116.9604,0.8970105505152661,High,1
347.3599853515625,grocery_pos,fraud_Bailey-Morar,GA,F,1293,56,1364163727,64.12916,0.6830277284206432,High,1
